tokens	ner_tags	lang	text
"['""', 'Fontenay-sur-Vègre', '""', '–', 'miejscowość', 'i', 'gmina', 'we', 'Francji', ',', 'w', 'regionie', 'Kraj', 'Loary', ',', 'w', 'departamencie', 'Sarthe', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 6, 0, 0, 0, 5, 0]	pl	"""Fontenay-sur-Vègre"" – miejscowość i gmina we Francji, w regionie Kraj Loary, w departamencie Sarthe."
['Klimat', 'miasta', ',', 'podobnie', 'jak', 'klimat', 'Miami', ',', 'jest', 'tropikalny', '–', 'przeważnie', 'jest', 'słonecznie', ',', 'czasami', 'występują', 'burze', 'i', 'deszcz', '.']	[0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pl	Klimat miasta, podobnie jak klimat Miami, jest tropikalny – przeważnie jest słonecznie, czasami występują burze i deszcz.
['Baylor', 'został', 'wybrany', 'w', '1967', 'roku', 'w', 'drugiej', 'rundzie', 'draftu', 'przez', 'Baltimore', 'Orioles', 'i', 'początkowo', 'występował', 'w', 'klubach', 'farmerskich', 'tego', 'zespołu', ',', 'między', 'innymi', 'w', 'Rochester', 'Red', 'Wings', ',', 'reprezentującym', 'poziom', 'Triple-A', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0]	pl	Baylor został wybrany w 1967 roku w drugiej rundzie draftu przez Baltimore Orioles i początkowo występował w klubach farmerskich tego zespołu, między innymi w Rochester Red Wings, reprezentującym poziom Triple-A.
['Wychowanek', 'miejscowych', 'klubów', 'FK', 'Zemun', ',', 'FK', 'Crvena', 'zvezda', 'i', 'FK', 'Radnički', 'Belgrad', '.']	[0, 0, 0, 3, 4, 0, 3, 4, 4, 0, 3, 4, 4, 0]	pl	Wychowanek miejscowych klubów FK Zemun, FK Crvena zvezda i FK Radnički Belgrad.
['Wtedy', 'też', 'nawiązał', 'znajomość', 'z', 'Shelley', 'Duvall', ',', 'która', 'przerodziła', 'się', 'w', 'dość', 'krótkotrwały', 'romans', '.']	[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pl	Wtedy też nawiązał znajomość z Shelley Duvall, która przerodziła się w dość krótkotrwały romans.
['W', 'czerwcu', 'sekretarz', 'obrony', 'Robert', 'Gates', 'przesłał', 'na', 'jego', 'ręce', 'gratulacje', 'z', 'okazji', 'nominacji', '.']	[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pl	W czerwcu sekretarz obrony Robert Gates przesłał na jego ręce gratulacje z okazji nominacji.
['W', 'czerwcu', '1980', 'roku', 'zainteresowało', 'się', 'nim', 'AJ', 'Auxerre', ',', 'z', 'którym', 'podpisał', 'kontrakt', '.']	[0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0]	pl	W czerwcu 1980 roku zainteresowało się nim AJ Auxerre, z którym podpisał kontrakt.
['W', 'chwili', 'wejścia', 'do', 'służby', 'okręty', 'posiadały', 'stosunkowo', 'silne', 'uzbrojenie', 'w', 'postaci', 'jednej', 'podwójnej', 'wyrzutni', 'pocisków', 'przeciwlotniczych', 'średniego', 'zasięgu', 'Masurca', 'i', 'pojedynczej', 'wyrzutni', 'rakietotorped', 'Malafon', ',', 'poza', 'tym', 'uzbrojenie', 'artyleryjskie', 'w', 'postaci', 'dwóch', 'armat', 'uniwersalnych', '100', 'mm', 'i', 'dwóch', 'działek', '30', 'mm', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pl	W chwili wejścia do służby okręty posiadały stosunkowo silne uzbrojenie w postaci jednej podwójnej wyrzutni pocisków przeciwlotniczych średniego zasięgu Masurca i pojedynczej wyrzutni rakietotorped Malafon, poza tym uzbrojenie artyleryjskie w postaci dwóch armat uniwersalnych 100 mm i dwóch działek 30 mm.
['Większość', 'istniejących', 'dzisiaj', 'budynków', 'pochodzi', 'z', 'drugiej', 'połowy', 'XIX', 'wieku', ',', 'kiedy', 'władze', 'miejskie', 'rozpoczęły', 'likwidację', 'slumsów', 'i', 'całkowicie', 'przebudowały', 'dzielnicę', '(', 'podobnie', 'jak', 'Josefov', ')', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]	pl	Większość istniejących dzisiaj budynków pochodzi z drugiej połowy XIX wieku, kiedy władze miejskie rozpoczęły likwidację slumsów i całkowicie przebudowały dzielnicę (podobnie jak Josefov).
['Wtedy', 'to', 'bowiem', 'przedsiębiorca', 'James', 'Burbage', 'wybudował', 'pod', 'Londynem', 'pierwszy', 'gmach', 'przeznaczony', 'wyłącznie', 'do', 'prezentacji', 'widowisk', 'teatralnych', '.']	[0, 0, 0, 0, 1, 2, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pl	Wtedy to bowiem przedsiębiorca James Burbage wybudował pod Londynem pierwszy gmach przeznaczony wyłącznie do prezentacji widowisk teatralnych.
['5', 'września', '2012', 'przeszedł', 'do', 'FK', 'Chimki', ',', 'w', 'którym', 'w', 'końcu', '2012', 'zakończył', 'karierę', 'piłkarską', '.']	[0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pl	5 września 2012 przeszedł do FK Chimki, w którym w końcu 2012 zakończył karierę piłkarską.
['Położona', 'na', 'wschód', 'od', 'Chojnowa', 'na', 'trasie', 'drogi', 'krajowej', 'nr', '94', '(', 'odcinek', 'Chojnów', '–', 'Legnica', ')', ',', 'z', 'którym', 'jest', 'prawie', 'połączona', '.']	[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]	pl	Położona na wschód od Chojnowa na trasie drogi krajowej nr 94 (odcinek Chojnów – Legnica), z którym jest prawie połączona.
['Siedzibą', 'gminy', 'została', 'miejscowość', 'Saint-Angeau', '.']	[0, 0, 0, 0, 5, 0]	pl	Siedzibą gminy została miejscowość Saint-Angeau.
['Stadion', 'oferuje', 'również', 'sale', 'konferencyjne', 'z', 'kateringiem', 'zapewnianym', 'przez', 'Compass', 'Group', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0]	pl	Stadion oferuje również sale konferencyjne z kateringiem zapewnianym przez Compass Group.
['Przeniosła', 'się', 'potem', 'na', 'Manhattan', ',', 'gdzie', 'utrzymywała', 'się', 'pracując', 'm.in.', 'jako', 'barmanka', ',', 'kelnerka', ',', 'garderobiana', '.']	[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pl	Przeniosła się potem na Manhattan, gdzie utrzymywała się pracując m.in. jako barmanka, kelnerka, garderobiana.
['”', 'i', '„', 'Komputer', 'Świat', 'Gry', '”', '.']	[0, 0, 0, 7, 8, 8, 0, 0]	pl	” i „Komputer Świat Gry ”.
['Urodził', 'się', 'w', 'stanie', 'Ohio', ',', 'ale', 'wkrótce', 'jego', 'rodzina', 'przeniosła', 'się', 'do', 'Kalifornii', '.']	[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]	pl	Urodził się w stanie Ohio, ale wkrótce jego rodzina przeniosła się do Kalifornii.
['Zawodnik', 'klubu', 'Umm-Salal', 'SC', '.']	[0, 0, 3, 4, 0]	pl	Zawodnik klubu Umm-Salal SC.
"['Nakręcony', 'do', 'niego', 'wideoklip', 'inspirowany', 'był', 'dramatem', '""', 'Romeo', 'i', 'Julia', '""', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0]	pl	"Nakręcony do niego wideoklip inspirowany był dramatem ""Romeo i Julia""."
"['""', 'Azay-le-Brûlé', '""', '–', 'miejscowość', 'i', 'gmina', 'we', 'Francji', ',', 'w', 'regionie', 'Nowa', 'Akwitania', ',', 'w', 'departamencie', 'Deux-Sèvres', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 6, 0, 0, 0, 5, 0]	pl	"""Azay-le-Brûlé"" – miejscowość i gmina we Francji, w regionie Nowa Akwitania, w departamencie Deux-Sèvres."
"['Natomiast', 'Olga', 'Tokarczuk', 'łączy', 'warstwę', 'psychologiczną', '""', 'Lalki', '""', 'z', ',', 'powstałą', 'później', 'od', 'powieści', 'Prusa', ',', 'teorią', 'jungowską', '.']"	[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]	pl	"Natomiast Olga Tokarczuk łączy warstwę psychologiczną ""Lalki"" z, powstałą później od powieści Prusa, teorią jungowską."
['26', 'lutego', '1962', 'papież', 'Jan', 'XXIII', 'mianował', 'go', 'biskupem', 'diecezjalnym', 'diecezji', 'tarnowskiej', '.']	[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]	pl	26 lutego 1962 papież Jan XXIII mianował go biskupem diecezjalnym diecezji tarnowskiej.
"['Po', 'ukazaniu', 'się', 'wcześniejszej', 'gry', ',', '""', 'Need', 'for', 'Speed', ':', 'Hot', 'Pursuit', '2', '""', ',', 'zaczęto', 'wysuwać', 'twierdzenia', ',', 'że', 'seria', 'upada', ':', 'z', 'symulatora', 'wyścigów', 'staje', 'się', '„', 'trywialną', 'grą', 'zręcznościową', '”', ',', 'zarzucano', 'jej', 'właśnie', 'zbytnie', 'odbieganie', 'od', 'praw', 'fizyki', '.']"	[0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pl	"Po ukazaniu się wcześniejszej gry, ""Need for Speed: Hot Pursuit 2"", zaczęto wysuwać twierdzenia, że seria upada: z symulatora wyścigów staje się „trywialną grą zręcznościową ”, zarzucano jej właśnie zbytnie odbieganie od praw fizyki."
['27', 'września', '1988', 'w', 'Zwiesel', ')', '–', 'niemiecki', 'piłkarz', 'występujący', 'na', 'pozycji', 'napastnika', '.']	[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pl	27 września 1988 w Zwiesel) – niemiecki piłkarz występujący na pozycji napastnika.
['kolejki', 'Eerste', 'klasse', 'z', 'KV', 'Kortrijk', ',', 'strzelając', 'debiutancką', 'bramkę', 'i', 'zaliczając', 'asystę', '.']	[0, 7, 8, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0]	pl	kolejki Eerste klasse z KV Kortrijk, strzelając debiutancką bramkę i zaliczając asystę.
['W', 'pobliżu', 'znajduje', 'się', 'amerykańska', 'baza', 'lotnicza', 'Aviano', 'Air', 'Base', '.']	[0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0]	pl	W pobliżu znajduje się amerykańska baza lotnicza Aviano Air Base.
['Modlin', 'miał', 'być', 'zdobyty', 'tym', 'samym', 'sposobem', ',', 'co', 'Cytadela', 'Warszawska', '(', 'sprzymierzeńcy', 'w', 'mundurach', 'mieli', 'otworzyć', 'w', 'nocy', 'wierzeje', 'twierdzy', ',', 'po', 'wcześniejszym', 'aresztowaniu', 'oficerów', 'lojalnych', 'wobec', 'cara', ')', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pl	Modlin miał być zdobyty tym samym sposobem, co Cytadela Warszawska (sprzymierzeńcy w mundurach mieli otworzyć w nocy wierzeje twierdzy, po wcześniejszym aresztowaniu oficerów lojalnych wobec cara).
['27', 'kwietnia', '2019', 'została', 'asystentką', 'trenerki', 'w', 'Phoenix', 'Mercury', '.']	[0, 0, 0, 0, 0, 0, 0, 3, 4, 0]	pl	27 kwietnia 2019 została asystentką trenerki w Phoenix Mercury.
['Konfucjusz', 'był', 'przeciwny', 'utrzymywaniu', 'porządku', 'przy', 'pomocy', 'siły', 'i', 'rozbudowanego', 'prawa', '.']	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pl	Konfucjusz był przeciwny utrzymywaniu porządku przy pomocy siły i rozbudowanego prawa.
['Przedłużeniem', 'wsi', 'w', 'Czechach', 'jest', 'wieś', 'Horní', 'Hoštice', '.']	[0, 0, 0, 5, 0, 0, 5, 6, 0]	pl	Przedłużeniem wsi w Czechach jest wieś Horní Hoštice.
['Lokalizację', 'typową', 'stanowi', 'Szwecja', '.']	[0, 0, 0, 5, 0]	pl	Lokalizację typową stanowi Szwecja.
['Do', 'rządu', 'weszli', 'm.in.', 'Roman', 'Dmowski', '(', 'objął', 'stanowisko', 'ministra', 'spraw', 'zagranicznych', ')', ',', 'Stanisław', 'Grabski', '(', 'resort', 'oświaty', ')', 'i', 'Wojciech', 'Korfanty', '(', 'minister', 'bez', 'teki', ',', 'wicepremier', ')', '.']	[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]	pl	Do rządu weszli m.in. Roman Dmowski (objął stanowisko ministra spraw zagranicznych), Stanisław Grabski (resort oświaty) i Wojciech Korfanty (minister bez teki, wicepremier).
"['Ich', 'ósmy', 'album', ',', '""', 'The', 'King', 'of', 'Limbs', '""', '(', '2011', ')', 'powstał', 'przy', 'wykorzystaniu', 'elektronicznych', 'pętli', 'i', 'ciężkiego', ',', 'psychodelicznego', 'brzmienia', '.']"	[0, 0, 0, 0, 0, 7, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pl	"Ich ósmy album, ""The King of Limbs"" (2011) powstał przy wykorzystaniu elektronicznych pętli i ciężkiego, psychodelicznego brzmienia."
['Sony', 'wspiera', 'oficjalnie', 'kilka', 'otwartych', 'standardów', 'i', 'udostępnia', 'licencjonowanym', 'twórcom', 'gier', ',', 'programy', 'o', 'nich', 'oparte', '.']	[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pl	Sony wspiera oficjalnie kilka otwartych standardów i udostępnia licencjonowanym twórcom gier, programy o nich oparte.
"['""', 'Fontaine-le-Sec', '""', '–', 'miejscowość', 'i', 'gmina', 'we', 'Francji', ',', 'w', 'regionie', 'Hauts-de-France', ',', 'w', 'departamencie', 'Somma', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0]	pl	"""Fontaine-le-Sec"" – miejscowość i gmina we Francji, w regionie Hauts-de-France, w departamencie Somma."
['kontroli', 'finansowej', 'klubów', 'UEFA', '.']	[0, 0, 0, 3, 0]	pl	kontroli finansowej klubów UEFA.
"['Według', 'danych', 'na', 'rok', '1990', 'gminę', 'zamieszkiwało', '24', '""', '927', 'osób', ',', 'a', 'gęstość', 'zaludnienia', 'wynosiła', '1525', '""', 'osób', '/', 'km', '²', '(', 'wśród', '1549', 'gmin', 'regionu', 'Nord-Pas-de-Calais', 'Bruay-la-Buissière', 'plasuje', 'się', 'na', '21', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0]	pl	"Według danych na rok 1990 gminę zamieszkiwało 24 ""927 osób, a gęstość zaludnienia wynosiła 1525"" osób / km ² (wśród 1549 gmin regionu Nord-Pas-de-Calais Bruay-la-Buissière plasuje się na 21."
['Najczęściej', 'używany', 'jest', 'jako', 'stadion', 'futbolu', 'amerykańskiego', ',', 'a', 'swoje', 'mecze', 'rozgrywa', 'na', 'nim', 'drużyna', 'New', 'England', 'Patriots', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0]	pl	Najczęściej używany jest jako stadion futbolu amerykańskiego, a swoje mecze rozgrywa na nim drużyna New England Patriots.
['W', 'latach', '1977', '–', '1981', 'był', 'członkiem', 'Seanad', 'Éireann', 'z', 'ramienia', 'środowisk', 'przemysłowych', 'i', 'handlowych', '.']	[0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0]	pl	W latach 1977 – 1981 był członkiem Seanad Éireann z ramienia środowisk przemysłowych i handlowych.
['2', 'kwietnia', '2013', 'w', 'spotkaniu', 'przeciwko', 'Miami', 'Heat', 'wyrównał', 'rekord', 'kariery', ',', 'zdobywając', '50', 'punktów', '.']	[0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0]	pl	2 kwietnia 2013 w spotkaniu przeciwko Miami Heat wyrównał rekord kariery, zdobywając 50 punktów.
['Tadeusz', 'Komorowski', '„', 'Bór', '”', ',', 'wysłał', 'ostatnią', 'depeszę', 'radiową', 'do', 'marszałka', 'Rokossowskiego', 'z', 'apelem', 'o', 'udzielenie', 'wsparcia', 'militarnego', ',', 'radiostacja', 'radziecka', 'potwierdziła', 'otrzymanie', 'wiadomości', '–', 'do', '2', 'października', 'żadna', 'odpowiedź', 'w', 'tej', 'sprawie', 'nie', 'nadeszła', '.']	[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pl	Tadeusz Komorowski „Bór ”, wysłał ostatnią depeszę radiową do marszałka Rokossowskiego z apelem o udzielenie wsparcia militarnego, radiostacja radziecka potwierdziła otrzymanie wiadomości – do 2 października żadna odpowiedź w tej sprawie nie nadeszła.
['W', 'roli', 'tytułowej', 'występuje', 'aktor', 'indyjski', 'Shah', 'Rukh', 'Khan', '.']	[0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	pl	W roli tytułowej występuje aktor indyjski Shah Rukh Khan.
['26', 'września', '1968', 'w', 'Bankstown', ',', 'zachodniej', 'dzielnicy', 'Sydney', ')', '–', 'australijski', 'żużlowiec', '.']	[0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0]	pl	26 września 1968 w Bankstown, zachodniej dzielnicy Sydney) – australijski żużlowiec.
['Z', 'uwagi', 'na', 'powyżej', 'przedstawione', 'problemy', '„', 'społeczność', 'uczonych', 'specjalizująca', 'się', 'w', 'studiach', 'osmanistycznych', 'ostatnimi', 'czasy', 'właściwie', 'wyrzuciła', 'takie', 'wyrażenia', 'jak', '«', 'Turcja', '»', ',', '«', 'Turcy', '»', ',', 'i', '«', 'turecki', '»', 'z', 'listy', 'dopuszczalnego', 'słownictwa', ',', 'deklarując', 'jako', 'obowiązujące', 'używanie', 'wyrażenia', '«', 'osmański', '»', 'i', 'jego', 'pochodnych', ',', 'zaś', 'pozwalając', 'na', 'używanie', 'jego', '«', 'tureckiego', '»', 'rywala', 'jedynie', 'w', 'kontekstach', 'językowych', 'i', 'filologicznych', '”', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pl	Z uwagi na powyżej przedstawione problemy „społeczność uczonych specjalizująca się w studiach osmanistycznych ostatnimi czasy właściwie wyrzuciła takie wyrażenia jak « Turcja », « Turcy », i « turecki » z listy dopuszczalnego słownictwa, deklarując jako obowiązujące używanie wyrażenia « osmański » i jego pochodnych, zaś pozwalając na używanie jego « tureckiego » rywala jedynie w kontekstach językowych i filologicznych ”.
"['""', 'Saint-Martin-la-Méanne', '""', '–', 'miejscowość', 'i', 'gmina', 'we', 'Francji', ',', 'w', 'regionie', 'Nowa', 'Akwitania', ',', 'w', 'departamencie', 'Corrèze', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 6, 0, 0, 0, 5, 0]	pl	"""Saint-Martin-la-Méanne"" – miejscowość i gmina we Francji, w regionie Nowa Akwitania, w departamencie Corrèze."
['W', 'Murray', 'Park', 'regularnie', 'odbywają', 'się', 'także', 'konferencje', 'prasowe', 'oraz', 'prezentacje', 'nowych', 'zawodników', '.']	[0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pl	W Murray Park regularnie odbywają się także konferencje prasowe oraz prezentacje nowych zawodników.
['Najwięcej', 'bramek', 'dla', 'klubu', 'strzelił', 'wówczas', 'Engelbert', 'Jarek', '–', '17', 'trafień', '.']	[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]	pl	Najwięcej bramek dla klubu strzelił wówczas Engelbert Jarek – 17 trafień.
['20', 'czerwca', '2014', 'Petro', 'Poroszenko', 'przedstawił', '14', 'kroków', 'politycznych', 'mających', 'na', 'celu', 'znalezienie', 'politycznego', 'rozstrzygnięcia', 'konfliktu', 'ukraińskiego', '.']	[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pl	20 czerwca 2014 Petro Poroszenko przedstawił 14 kroków politycznych mających na celu znalezienie politycznego rozstrzygnięcia konfliktu ukraińskiego.
['W', 'rolach', 'głównych', 'Hrithik', 'Roshan', ',', 'Preity', 'Zinta', ',', 'Amitabh', 'Bachchan', ',', 'Om', 'Puri', 'i', 'Boman', 'Irani', '.']	[0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0]	pl	W rolach głównych Hrithik Roshan, Preity Zinta, Amitabh Bachchan, Om Puri i Boman Irani.
"['""', 'Obóz', 'Garigliano', '""', '–', 'ufortyfikowana', 'baza', 'na', 'wybrzeżu', 'południowych', 'Włoch', ',', 'służąca', 'arabskim', 'piratom', 'do', 'dokonywania', 'łupieskich', 'wypraw', 'na', 'okoliczne', 'ziemie', ',', 'istniejąca', 'na', 'przełomie', 'IX', '/', 'X', 'wieku', '.']"	[0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pl	"""Obóz Garigliano"" – ufortyfikowana baza na wybrzeżu południowych Włoch, służąca arabskim piratom do dokonywania łupieskich wypraw na okoliczne ziemie, istniejąca na przełomie IX / X wieku."
['W', 'Tampere', ',', 'trzecim', 'co', 'do', 'wielkości', 'fińskim', 'mieście', ',', 'mieści', 'się', 'Muzeum', 'Muminków', '.']	[0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0]	pl	W Tampere, trzecim co do wielkości fińskim mieście, mieści się Muzeum Muminków.
['Wynika', 'z', 'niej', ',', 'iż', 'w', '918', 'na', 'terenach', 'tych', 'wylądował', 'król', 'norweski', 'Eryk', 'Krwawy', 'Topór', ',', 'który', 'gdzieś', 'nad', 'dolną', 'Dwiną', 'stoczył', 'zwycięską', 'bitwę', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0]	pl	Wynika z niej, iż w 918 na terenach tych wylądował król norweski Eryk Krwawy Topór, który gdzieś nad dolną Dwiną stoczył zwycięską bitwę.
"['Według', 'danych', 'na', 'rok', '1990', 'gminę', 'zamieszkiwały', '563', 'osoby', ',', 'a', 'gęstość', 'zaludnienia', 'wynosiła', '108', '""', 'osób', '/', 'km', '²', '(', 'wśród', '1287', 'gmin', 'regionu', 'Île-de-France', 'Soindres', 'plasuje', 'się', 'na', '779', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0]	pl	"Według danych na rok 1990 gminę zamieszkiwały 563 osoby, a gęstość zaludnienia wynosiła 108 ""osób / km ² (wśród 1287 gmin regionu Île-de-France Soindres plasuje się na 779."
['Przyjmuje', 'się', 'że', 'obie', 'grupy', 'oddzielał', 'od', 'siebie', 'Don', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 5, 0]	pl	Przyjmuje się że obie grupy oddzielał od siebie Don.
"['W', 'łacińskiej', '""', 'Księdze', 'uposażeń', 'biskupstwa', 'wrocławskiego', '""', 'spisanej', 'w', 'latach', '1295', '–', '1305', 'miejscowość', 'wymieniona', 'jest', 'jako', '""', 'Lublin', '""', 'oraz', '""', 'Lublyn', '""', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0]	pl	"W łacińskiej ""Księdze uposażeń biskupstwa wrocławskiego"" spisanej w latach 1295 – 1305 miejscowość wymieniona jest jako ""Lublin"" oraz ""Lublyn""."
"['Wspominają', 'o', 'nim', 'bohaterowie', '""', 'Władca', 'Pierścieni', '""', '.']"	[0, 0, 0, 0, 0, 7, 8, 0, 0]	pl	"Wspominają o nim bohaterowie ""Władca Pierścieni""."
['Zastąpił', 'go', 'Iain', 'Duncan', 'Smith', '.']	[0, 0, 1, 2, 2, 0]	pl	Zastąpił go Iain Duncan Smith.
"['""', 'Saint-Léger-en-Yvelines', '""', '–', 'miejscowość', 'i', 'gmina', 'we', 'Francji', ',', 'w', 'regionie', 'Île-de-France', ',', 'w', 'departamencie', 'Yvelines', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0]	pl	"""Saint-Léger-en-Yvelines"" – miejscowość i gmina we Francji, w regionie Île-de-France, w departamencie Yvelines."
['W', 'skład', 'rejencji', 'Münster', 'wchodzą', 'trzy', 'miasta', 'na', 'prawach', 'powiatu', 'oraz', 'pięć', 'powiatów', '.']	[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pl	W skład rejencji Münster wchodzą trzy miasta na prawach powiatu oraz pięć powiatów.
['Udał', 'się', 'początkowo', 'na', 'wyspę', 'Samos', ',', 'gdzie', 'spędził', 'kilka', 'lat', 'pisząc', 'o', 'jej', 'zabytkach', 'i', 'niedawnej', 'świetności', '(', 'III', ',', '39nn', ')', '.']	[0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pl	Udał się początkowo na wyspę Samos, gdzie spędził kilka lat pisząc o jej zabytkach i niedawnej świetności (III, 39nn).
