tokens	ner_tags	lang	text
['В', 'ходе', 'последующей', 'спасательной', 'операции', 'УНБ', 'сообщает', 'о', 'фургоне', ',', 'в', 'котором', ',', 'возможно', ',', 'содержатся', 'взрывчатые', 'вещества', ',', 'успевшие', 'скрыться', 'с', 'места', 'происшествия', '.']	[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ru	В ходе последующей спасательной операции УНБ сообщает о фургоне, в котором, возможно, содержатся взрывчатые вещества, успевшие скрыться с места происшествия.
['Входит', 'в', 'кэйрэцу', 'Sumitomo', '.']	[0, 0, 0, 3, 0]	ru	Входит в кэйрэцу Sumitomo.
"['""', 'аризонский', 'icon', '""', ')', 'распространяется', 'в', 'соответствии', 'с', 'лицензией', 'GPL', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0]	ru	"""аризонский icon"") распространяется в соответствии с лицензией GPL."
['По', 'итогам', '2017', 'года', 'Роснано', 'впервые', 'выплатила', 'дивиденды', 'государству', 'в', 'объёме', '530', 'млн', 'руб', '.']	[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ru	По итогам 2017 года Роснано впервые выплатила дивиденды государству в объёме 530 млн руб.
['Он', 'был', 'основан', 'в', '258', 'году', ',', 'во', 'времена', 'Троецарствия', ',', 'в', 'царстве', 'У', 'и', 'расширен', 'с', 'добавлением', '155', 'новых', 'классов', 'в', '317', 'году', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ru	Он был основан в 258 году, во времена Троецарствия, в царстве У и расширен с добавлением 155 новых классов в 317 году.
['15', 'июня', '2016', 'года', '36', 'летний', 'хавбек', 'перешёл', 'в', 'состав', '«', 'желтых', '»', 'на', 'правах', 'свободного', 'агента', 'из', 'хайфского', '«', 'Маккаби', '»', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0]	ru	15 июня 2016 года 36 летний хавбек перешёл в состав « желтых » на правах свободного агента из хайфского « Маккаби ».
['Является', 'продолжением', 'игры', 'Little', 'Big', 'Adventure', '.']	[0, 0, 0, 7, 8, 8, 0]	ru	Является продолжением игры Little Big Adventure.
['Император', 'Павел', 'I', 'расформировал', 'этот', 'корпус', 'и', 'учредил', 'новый', ',', 'в', '1797', 'году', 'упразднил', 'его', ',', 'а', 'в', '1799', 'году', 'снова', 'восстановил', ',', 'причём', 'ему', 'было', 'дано', 'значение', 'гвардии', 'Павла', 'I', ',', 'как', 'великого', 'магистра', 'ордена', 'св', '.']	[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]	ru	Император Павел I расформировал этот корпус и учредил новый, в 1797 году упразднил его, а в 1799 году снова восстановил, причём ему было дано значение гвардии Павла I, как великого магистра ордена св.
['Сейчас', 'в', 'этом', 'здании', 'находится', 'дом-музей', 'Гауди', '.']	[0, 0, 0, 0, 0, 0, 1, 0]	ru	Сейчас в этом здании находится дом-музей Гауди.
['близ', 'города', 'Маларгуэ', 'в', 'провинции', 'Мендоса', 'является', 'наиболее', 'передовой', 'обсерваторией', 'космических', 'лучей', '.']	[0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0]	ru	близ города Маларгуэ в провинции Мендоса является наиболее передовой обсерваторией космических лучей.
['После', 'захвата', 'сельджуками', 'Персии', 'официальным', 'и', 'литературным', 'языком', 'некоторое', 'время', 'принято', 'было', 'считать', 'персидский', ',', 'который', ',', 'в', 'свою', 'очередь', ',', 'также', 'пополнялся', 'арабизмами', '.']	[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ru	После захвата сельджуками Персии официальным и литературным языком некоторое время принято было считать персидский, который, в свою очередь, также пополнялся арабизмами.
"['""', 'Ocypus', '""', '-', 'род', 'жуков', 'из', 'посемейства', '""', 'Staphylininae', '""', 'семейства', 'стафилинид', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0]	ru	"""Ocypus"" - род жуков из посемейства ""Staphylininae"" семейства стафилинид."
['Июнь', '-', 'июль', '1857', 'года', '-', 'экспедиция', 'Пизакане', ':', 'неудачная', 'попытка', 'поднять', 'восстание', 'в', 'Неаполитанском', 'королевстве', '.']	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 6, 0]	ru	Июнь - июль 1857 года - экспедиция Пизакане: неудачная попытка поднять восстание в Неаполитанском королевстве.
['Узкоколейный', 'поезд', 'Брокенбан', ',', 'управляемый', 'старинным', 'паровозом', ',', '-', 'единственный', 'вид', 'общественного', 'транспорта', ',', 'на', 'котором', 'можно', 'подняться', 'на', 'гору', 'Брокен', '.']	[0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]	ru	Узкоколейный поезд Брокенбан, управляемый старинным паровозом, - единственный вид общественного транспорта, на котором можно подняться на гору Брокен.
['В', 'полуфинальном', 'матче', 'бразильцам', 'противостояли', 'хозяева', ',', 'сборная', 'Чили', '.']	[0, 0, 0, 0, 0, 0, 0, 3, 4, 0]	ru	В полуфинальном матче бразильцам противостояли хозяева, сборная Чили.
['Остаётся', 'дискуссионным', 'вопрос', ',', 'кто', 'первым', 'открыл', 'огонь', ',', 'однако', 'эсминец', 'при', 'поддержке', 'самолётов', 'F-8', 'нанёс', 'катерам', 'существенные', 'повреждения', 'и', 'заставил', 'их', 'выйти', 'из', 'боя', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ru	Остаётся дискуссионным вопрос, кто первым открыл огонь, однако эсминец при поддержке самолётов F-8 нанёс катерам существенные повреждения и заставил их выйти из боя.
['Пример', 'внёсенных', 'изменений', '-', 'смена', 'честной', 'и', 'эффективной', 'полиции', 'Готэма', 'на', 'коррумпированную', 'и', 'контролируемую', 'преступными', 'группировками', 'города', ',', 'которые', 'стремились', 'вывести', 'Бэтмена', 'из', 'игры', 'вместо', 'того', ',', 'чтобы', 'помогать', 'ему', ',', 'и', 'в', 'результате', 'чего', 'Бэтмен', 'был', 'объявлен', 'вне', 'закона', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]	ru	Пример внёсенных изменений - смена честной и эффективной полиции Готэма на коррумпированную и контролируемую преступными группировками города, которые стремились вывести Бэтмена из игры вместо того, чтобы помогать ему, и в результате чего Бэтмен был объявлен вне закона.
['Результат', 'был', 'представлен', 'не', 'в', 'виде', 'формального', 'документа', ',', 'а', 'в', 'качестве', 'сводки', 'всех', 'RFC', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0]	ru	Результат был представлен не в виде формального документа, а в качестве сводки всех RFC.
['Этапы', 'развития', 'планеты', 'можно', 'восстанавливать', 'и', 'повторять', ',', 'пока', 'планета', '«', 'не', 'погибнет', '»', 'через', 'десять', 'миллиардов', 'лет', 'после', 'своего', 'создания', ',', 'поскольку', ',', 'по', 'расчетам', 'учёных', ',', 'именно', 'тогда', 'Солнце', 'станет', 'красным', 'гигантом', 'и', 'убьет', 'всю', 'жизнь', 'на', 'планете', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ru	Этапы развития планеты можно восстанавливать и повторять, пока планета « не погибнет » через десять миллиардов лет после своего создания, поскольку, по расчетам учёных, именно тогда Солнце станет красным гигантом и убьет всю жизнь на планете.
['В', 'Великобритании', 'в', '23', 'рандомизированных', 'двойных', 'слепых', 'исследованиях', 'экстракт', 'гиперицина', 'сравнивался', 'с', 'плацебо', 'и', 'стандартными', 'антидепрессантами', 'в', 'лечении', 'лёгких', 'и', 'умеренных', 'депрессивных', 'расстройств', 'у', '1757', 'амбулаторных', 'пациентов', '.']	[0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ru	В Великобритании в 23 рандомизированных двойных слепых исследованиях экстракт гиперицина сравнивался с плацебо и стандартными антидепрессантами в лечении лёгких и умеренных депрессивных расстройств у 1757 амбулаторных пациентов.
['Для', 'получения', 'игровой', 'практики', 'после', 'окончания', 'футбольной', 'академии', 'он', 'на', 'правах', 'аренды', 'отправился', 'в', '«', 'Соль', 'де', 'Америка', '»', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 4, 0]	ru	Для получения игровой практики после окончания футбольной академии он на правах аренды отправился в « Соль де Америка ».
['Корабли', '«', 'Восток', '»', 'не', 'были', 'приспособлены', 'для', 'полётов', 'человека', 'на', 'Луну', ',', 'а', 'также', 'не', 'допускали', 'возможности', 'полёта', 'людей', ',', 'не', 'прошедших', 'специальной', 'подготовки', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ru	Корабли « Восток » не были приспособлены для полётов человека на Луну, а также не допускали возможности полёта людей, не прошедших специальной подготовки.
['В', 'течение', 'нескольких', 'десятилетий', '(', '1960', '-', '1980-е', 'годы', ')', 'активно', 'выступал', 'против', 'коммунистических', 'идей', ',', 'политического', 'строя', 'СССР', 'и', 'политики', 'его', 'властей', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0]	ru	В течение нескольких десятилетий (1960 - 1980-е годы) активно выступал против коммунистических идей, политического строя СССР и политики его властей.
['По', 'его', 'словам', ',', 'ему', 'хватило', 'лишь', 'одной', 'песни', ',', 'чтобы', 'принять', 'одобрительное', 'решение', 'насчёт', 'Pantera', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]	ru	По его словам, ему хватило лишь одной песни, чтобы принять одобрительное решение насчёт Pantera.
['В', 'течение', '1998', '-', '1999', 'годов', 'вновь', 'выступал', 'за', 'московское', '«', 'Торпедо', '»', ',', 'игрой', 'в', 'котором', 'привлек', 'внимание', 'тренеров', 'западноевропейских', 'клубов', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ru	В течение 1998 - 1999 годов вновь выступал за московское « Торпедо », игрой в котором привлек внимание тренеров западноевропейских клубов.
['Пассажирские', 'поезда', 'обеспечивают', 'сообщение', 'с', 'крупнейшими', 'городами', 'России', '.']	[0, 0, 0, 0, 0, 0, 0, 5, 0]	ru	Пассажирские поезда обеспечивают сообщение с крупнейшими городами России.
['Первая', 'деноминация', 'была', 'проведена', 'на', 'основании', 'декрета', 'Совнаркома', 'от', '3', 'ноября', '1921', 'года', '.']	[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]	ru	Первая деноминация была проведена на основании декрета Совнаркома от 3 ноября 1921 года.
['В', 'настоящее', 'время', 'автотранспортная', 'сеть', 'города', 'Душанбе', 'состоит', 'из', '74', 'маршрутов', ',', 'в', 'том', 'числе', '34', 'автобусных', ',', '13', 'троллейбусных', 'и', '27', 'маршрутных', 'такси', '.']	[0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ru	В настоящее время автотранспортная сеть города Душанбе состоит из 74 маршрутов, в том числе 34 автобусных, 13 троллейбусных и 27 маршрутных такси.
['Её', 'союзником', 'и', 'любовником', 'стал', 'изгнанник', 'Роджер', 'Мортимер', ';', 'в', '1326', 'году', 'они', 'высадились', 'в', 'Англии', 'с', 'небольшим', 'отрядом', '.']	[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0]	ru	Её союзником и любовником стал изгнанник Роджер Мортимер; в 1326 году они высадились в Англии с небольшим отрядом.
['Некоторые', 'учёные', 'видят', 'намек', 'на', 'существование', 'этого', 'института', 'ещё', 'в', 'договоре', 'Олега', 'с', 'греками', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	ru	Некоторые учёные видят намек на существование этого института ещё в договоре Олега с греками.
['Он', 'слушает', 'такие', 'группы', ',', 'как', 'Diamond', 'Head', ',', 'Motorhead', ',', 'AC', '/', 'DC', ',', 'Judas', 'Priest', 'и', 'других', 'исполнителей', 'NWOBHM', '.']	[0, 0, 0, 0, 0, 0, 3, 4, 0, 3, 0, 3, 4, 4, 0, 3, 4, 0, 0, 0, 3, 0]	ru	Он слушает такие группы, как Diamond Head, Motorhead, AC / DC, Judas Priest и других исполнителей NWOBHM.
['Вместо', 'того', ',', 'чтобы', 'распустить', 'группу', ',', 'Кидис', 'и', 'Фли', 'находят', 'новых', 'участников', '.']	[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]	ru	Вместо того, чтобы распустить группу, Кидис и Фли находят новых участников.
['Собственно', 'валашский', 'язык', 'получил', 'с', 'конца', 'XVI', 'века', 'литературное', 'оформление', 'в', 'румынской', 'части', 'Трансильвании', 'и', 'соседней', 'Валахии', 'и', 'стал', 'общелитературным', ',', 'а', 'позднее', '-', 'и', 'общегосударственным', 'языком', 'прежних', 'княжеств', 'Валахии', 'и', 'Молдавии', ',', 'объединившихся', 'в', 'XIX', 'веке', 'в', 'единое', 'государство', 'под', 'названием', 'Объединённое', 'княжество', 'Валахии', 'и', 'Молдавии', ',', 'а', 'затем', '-', 'Королевство', 'Румыния', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 6, 0, 0, 0, 0, 5, 6, 0]	ru	Собственно валашский язык получил с конца XVI века литературное оформление в румынской части Трансильвании и соседней Валахии и стал общелитературным, а позднее - и общегосударственным языком прежних княжеств Валахии и Молдавии, объединившихся в XIX веке в единое государство под названием Объединённое княжество Валахии и Молдавии, а затем - Королевство Румыния.
['У', 'Улугбека', 'было', 'несколько', 'сыновей', 'и', 'дочерей', '.']	[0, 1, 0, 0, 0, 0, 0, 0]	ru	У Улугбека было несколько сыновей и дочерей.
['сеть', 'работорговли', 'включила', 'в', 'себя', 'регион', 'реки', 'Гамбия', '.']	[0, 0, 0, 0, 0, 0, 0, 5, 0]	ru	сеть работорговли включила в себя регион реки Гамбия.
['Написан', 'на', 'языке', 'программирования', 'Си', 'с', 'использованием', 'библиотек', 'Allegro', '.']	[0, 0, 0, 0, 8, 0, 0, 0, 7, 0]	ru	Написан на языке программирования Си с использованием библиотек Allegro.
['Подобное', 'распадение', 'уравнений', 'на', 'два', 'класса', 'имеет', 'место', 'и', 'в', 'РТГ', ',', 'где', 'второе', 'тензорное', 'уравнение', 'вводится', 'для', 'учёта', 'связи', 'между', 'неевклидовым', 'пространством', 'и', 'пространством', 'Минковского', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]	ru	Подобное распадение уравнений на два класса имеет место и в РТГ, где второе тензорное уравнение вводится для учёта связи между неевклидовым пространством и пространством Минковского.
['Принял', 'участие', 'в', 'трёх', 'отборочных', 'играх', 'на', 'чемпионат', 'мира', '2006', 'года', ',', 'в', 'матче', 'против', 'Люксембурга', 'забил', 'свой', 'первый', 'гол', 'за', 'сборную', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]	ru	Принял участие в трёх отборочных играх на чемпионат мира 2006 года, в матче против Люксембурга забил свой первый гол за сборную.
"['Клэптон', 'отправился', 'в', 'мировое', 'турне', ',', 'по', 'итогом', 'которого', 'в', 'том', 'же', 'году', 'был', 'записан', 'концертный', 'альбом', '""', 'E.', 'C.', 'Was', 'Here', '""', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 0, 0]	ru	"Клэптон отправился в мировое турне, по итогом которого в том же году был записан концертный альбом ""E. C. Was Here""."
['В', '1946', 'году', 'Гваделупа', 'получила', 'статус', '«', 'заморского', 'департамента', 'Франции', '»', '.']	[0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0]	ru	В 1946 году Гваделупа получила статус « заморского департамента Франции ».
['С', '2000', 'по', '2002', 'год', 'футболист', 'выступал', 'за', 'молодёжную', 'сборную', 'Чехии', ',', 'в', 'составе', 'которой', 'стал', 'чемпионом', 'Европы', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 8, 8, 0]	ru	С 2000 по 2002 год футболист выступал за молодёжную сборную Чехии, в составе которой стал чемпионом Европы.
['Это', 'неприбыльное', 'мероприятие', 'и', 'имеет', 'место', 'каждый', 'март', ',', 'являясь', 'по', 'сути', 'одним', 'из', 'важнейших', 'подобных', 'событий', 'во', 'всей', 'Германии', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]	ru	Это неприбыльное мероприятие и имеет место каждый март, являясь по сути одним из важнейших подобных событий во всей Германии.
['В', 'трюме', 'своего', 'корабля', 'Джек', 'неожиданно', 'встречает', '«', 'Прихлопа', '»', 'Билла', 'Тёрнера', '-', 'своего', 'бывшего', 'матроса', 'из', 'команды', '«', 'Жемчужины', '»', ',', 'а', 'ныне', 'матроса', 'легендарного', '«', 'Летучего', 'Голландца', '»', '-', 'корабля', ',', 'обитающего', 'между', 'жизнью', 'и', 'смертью', '.']	[0, 0, 0, 0, 1, 0, 0, 0, 8, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ru	В трюме своего корабля Джек неожиданно встречает « Прихлопа » Билла Тёрнера - своего бывшего матроса из команды « Жемчужины », а ныне матроса легендарного « Летучего Голландца » - корабля, обитающего между жизнью и смертью.
['Через', 'две', 'недели', 'после', 'этого', 'россяинка', 'сыграла', 'в', 'финале', 'уже', 'европейского', 'турнира', 'в', 'Лейпциге', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]	ru	Через две недели после этого россяинка сыграла в финале уже европейского турнира в Лейпциге.
['В', '1087', 'году', ',', 'когда', 'у', 'Алексея', 'родился', 'сын-наследник', ',', 'помолвка', 'была', 'расторгнута', ',', 'Константин', 'Дука', '-', 'удалён', 'от', 'двора', ',', 'а', 'его', 'мать', 'Мария', '-', 'пострижена', 'в', 'монастырь', 'на', 'Принцевых', 'островах', '.']	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 6, 0]	ru	В 1087 году, когда у Алексея родился сын-наследник, помолвка была расторгнута, Константин Дука - удалён от двора, а его мать Мария - пострижена в монастырь на Принцевых островах.
['Открытие', 'кислорода', ',', 'сделанное', 'в', '1774', 'году', 'Пристли', 'и', 'Шееле', ',', 'дало', 'Лавуазье', 'толчок', 'к', 'полному', 'разъяснению', 'вопроса', '.']	[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]	ru	Открытие кислорода, сделанное в 1774 году Пристли и Шееле, дало Лавуазье толчок к полному разъяснению вопроса.
['На', 'севере', 'бассейн', 'граничит', 'с', 'водосборами', 'верхней', 'части', 'реки', 'Колумбия', 'и', 'её', 'притока', ',', 'реки', 'Кикинг-Хорс', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0]	ru	На севере бассейн граничит с водосборами верхней части реки Колумбия и её притока, реки Кикинг-Хорс.
['Она', 'и', 'её', 'сын', 'считаются', 'покровителями', 'Глазго', '.']	[0, 0, 0, 0, 0, 0, 5, 0]	ru	Она и её сын считаются покровителями Глазго.
['Как', 'вы', 'помните', ',', 'в', 'XIX', 'и', 'даже', 'в', 'самом', 'начале', 'XX', 'века', 'большинство', 'учёных', 'отрицали', 'возможность', 'веры', 'в', 'единого', 'Бога-Творца', 'у', '«', 'дикарей', '»', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]	ru	Как вы помните, в XIX и даже в самом начале XX века большинство учёных отрицали возможность веры в единого Бога-Творца у « дикарей ».
['Основанная', 'за', 'рубежом', 'национально-освободительная', 'партия', 'ФРЕЛИМО', 'вела', 'партизанскую', 'войну', 'и', 'к', 'моменту', 'обретения', 'страной', 'независимости', 'контролировала', 'значительную', 'часть', 'территории', 'страны', '.']	[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ru	Основанная за рубежом национально-освободительная партия ФРЕЛИМО вела партизанскую войну и к моменту обретения страной независимости контролировала значительную часть территории страны.
['1100', 'года', ')', 'первый', 'из', 'мусульманских', 'правителей', 'переносит', 'свою', 'резиденцию', 'в', 'Индию', '(', 'в', 'Лахор', ')', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0]	ru	1100 года) первый из мусульманских правителей переносит свою резиденцию в Индию (в Лахор).
['С', 'социологическими', 'аспектами', 'феноменологического', 'учения', 'Бергер', 'ознакомился', 'во', 'время', 'докторского', 'исследования', ',', 'научным', 'руководителем', 'которого', 'был', 'основоположник', 'феноменологической', 'социологии', 'Альфред', 'Шюц', '.']	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	ru	С социологическими аспектами феноменологического учения Бергер ознакомился во время докторского исследования, научным руководителем которого был основоположник феноменологической социологии Альфред Шюц.
"['""', 'Nintendo', '64', ',', 'Windows', '""', '.']"	[0, 7, 8, 0, 7, 0, 0]	ru	"""Nintendo 64, Windows""."
['До', 'конца', 'сезона', 'он', 'лишь', 'один', 'раз', 'на', 'турнире', 'в', 'Лионе', 'смог', 'пройти', 'в', 'четвертьфинал', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0]	ru	До конца сезона он лишь один раз на турнире в Лионе смог пройти в четвертьфинал.
['Однако', 'когда', 'Плутарх', 'и', 'Цицерон', 'пишут', 'о', 'теореме', 'Пифагора', ',', 'из', 'содержания', 'следует', ',', 'будто', 'авторство', 'Пифагора', 'общеизвестно', 'и', 'несомненно', '.']	[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]	ru	Однако когда Плутарх и Цицерон пишут о теореме Пифагора, из содержания следует, будто авторство Пифагора общеизвестно и несомненно.
['Уровень', 'безработицы', '7', '%', ',', 'валовый', 'продукт', 'на', '1', 'жителя', '27', '000', 'долларов', 'США', ',', 'в', 'стране', 'всего', '950', '000', 'работающих', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]	ru	Уровень безработицы 7%, валовый продукт на 1 жителя 27 000 долларов США, в стране всего 950 000 работающих.
['В', '831', 'году', 'оказался', 'в', 'руках', 'у', 'сарацин', ';', 'с', 'тех', 'пор', 'сделался', 'важнейшим', 'торговым', 'центром', 'Сицилии', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]	ru	В 831 году оказался в руках у сарацин; с тех пор сделался важнейшим торговым центром Сицилии.
['9', 'сентября', '1863', 'года', 'он', 'был', 'повышен', 'до', 'генерал-майора', 'и', 'командовал', 'внутренними', 'войсками', 'в', 'Джорджии', 'и', 'Флориде', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0]	ru	9 сентября 1863 года он был повышен до генерал-майора и командовал внутренними войсками в Джорджии и Флориде.
['7', 'сентября', 'того', 'же', 'года', 'дебютировал', 'в', 'сборной', ',', 'выйдя', 'на', 'замену', 'в', 'матче', 'отборочного', 'турнира', 'с', 'Мозамбиком', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]	ru	7 сентября того же года дебютировал в сборной, выйдя на замену в матче отборочного турнира с Мозамбиком.
['Втроём', 'они', 'пытаются', 'противостоять', 'дому-монстру', ',', 'ведь', 'впереди', 'Хэллоуин', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]	ru	Втроём они пытаются противостоять дому-монстру, ведь впереди Хэллоуин.
['Алгоритм', 'Евклида', 'позволяет', 'определить', 'неполные', 'частные', 'разложения', 'рационального', 'числа', 'в', 'непрерывную', 'дробь', '.']	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ru	Алгоритм Евклида позволяет определить неполные частные разложения рационального числа в непрерывную дробь.
['В', 'настоящее', 'время', 'здесь', 'располагается', 'махалле', 'Искеле', '(', ')', 'в', 'районе', 'Урла', 'в', 'иле', 'Измире', 'в', 'Турции', '.']	[0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 5, 0, 5, 0]	ru	В настоящее время здесь располагается махалле Искеле () в районе Урла в иле Измире в Турции.
['Ареной', 'этих', 'войн', 'обычно', 'становились', 'Армения', 'и', 'соседние', 'страны', '.']	[0, 0, 0, 0, 0, 5, 0, 0, 0, 0]	ru	Ареной этих войн обычно становились Армения и соседние страны.
