tokens	ner_tags	lang	text
['Auch', 'die', 'opuntischen', 'Lokrer', 'schlossen', 'sich', 'an', 'und', 'Ägina', 'musste', 'sich', 'ergeben', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0]	de	Auch die opuntischen Lokrer schlossen sich an und Ägina musste sich ergeben.
['Jahrhunderts', 'im', 'Département', 'Lozère', 'mehr', 'als', 'ein', 'Drittel', 'der', 'Fläche', ',', 'während', 'Äcker', 'und', 'Weiden', 'nur', 'zehn', 'Prozent', 'ausmachten', '.']	[0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	Jahrhunderts im Département Lozère mehr als ein Drittel der Fläche, während Äcker und Weiden nur zehn Prozent ausmachten.
['Bei', 'den', 'nächsten', 'technischen', 'Wettkämpfen', 'in', 'Alta', 'Badia', 'schied', 'er', 'wieder', 'in', 'beiden', 'Rennen', 'im', 'ersten', 'Lauf', 'aus', '.']	[0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	Bei den nächsten technischen Wettkämpfen in Alta Badia schied er wieder in beiden Rennen im ersten Lauf aus.
['Nach', 'Darstellung', '2014', 'im', 'Ärzteblatt', 'sei', 'eine', 'Zulassung', 'im', 'restlichen', 'Europa', 'jedoch', 'nicht', 'zu', 'erwarten', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0]	de	Nach Darstellung 2014 im Ärzteblatt sei eine Zulassung im restlichen Europa jedoch nicht zu erwarten.
['Kern', 'des', 'Netzes', 'war', 'die', 'Hauptstrecke', 'von', 'Topeka', 'über', 'Albuquerque', 'nach', 'San', 'Francisco', ',', 'Oakland', ',', 'Los', 'Angeles', 'und', 'San', 'Diego', ',', 'die', 'bis', 'auf', 'ein', 'kurzes', 'Stück', 'in', 'Kansas', 'auch', 'heute', 'noch', 'in', 'Betrieb', 'ist', '.']	[0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 5, 6, 0, 5, 0, 5, 6, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0]	de	Kern des Netzes war die Hauptstrecke von Topeka über Albuquerque nach San Francisco, Oakland, Los Angeles und San Diego, die bis auf ein kurzes Stück in Kansas auch heute noch in Betrieb ist.
['Nach', 'Änderung', 'der', 'Abseitsregel', 'hielt', 'durch', 'Arsenal-Trainer', 'Herbert', 'Chapman', 'das', 'manndeckende', 'WM-System', 'Einzug', 'in', 'den', 'internationalen', 'Fußball', ',', 'zuerst', 'aber', 'auf', 'der', 'Insel', '.']	[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	Nach Änderung der Abseitsregel hielt durch Arsenal-Trainer Herbert Chapman das manndeckende WM-System Einzug in den internationalen Fußball, zuerst aber auf der Insel.
"['Mai', '2016', 'hatte', 'ein', 'weiterer', 'Nachfolger', ',', '""', 'X-Men', ':', 'Apocalypse', '""', ',', 'Premiere', ',', 'bevor', 'die', 'Reihe', 'mit', 'dem', 'am', '6', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	"Mai 2016 hatte ein weiterer Nachfolger, ""X-Men: Apocalypse"", Premiere, bevor die Reihe mit dem am 6."
['Spezielle', 'Fahrgestelle', 'für', 'Personenwagen', 'wurden', 'erst', '1842', 'bei', 'der', 'Great', 'Western', 'Railway', 'entwickelt', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0]	de	Spezielle Fahrgestelle für Personenwagen wurden erst 1842 bei der Great Western Railway entwickelt.
['Juli', '1830', 'wurde', 'bei', 'Prairie', 'du', 'Chien', 'ein', 'neuer', 'Vertrag', 'darüber', 'unterzeichnet', '.']	[0, 0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0]	de	Juli 1830 wurde bei Prairie du Chien ein neuer Vertrag darüber unterzeichnet.
['1970', 'wechselte', 'er', 'zum', 'FC', 'Utrecht', ',', 'wo', 'er', '1976', 'seine', 'Spielerkarriere', 'beendete', '.']	[0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0]	de	1970 wechselte er zum FC Utrecht, wo er 1976 seine Spielerkarriere beendete.
['Eine', 'volkstümliche', 'Spielart', 'ist', 'das', 'südböhmische', 'Bauernbarock', ',', 'von', 'dem', 'das', 'Dorf', 'Holašovice', 'Zeugnis', 'gibt', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]	de	Eine volkstümliche Spielart ist das südböhmische Bauernbarock, von dem das Dorf Holašovice Zeugnis gibt.
['Im', 'Juni', '2014', 'beklagte', 'der', 'UNHCHR', 'in', 'den', 'nicht', 'von', 'der', 'Regierung', 'kontrollierten', 'Gebieten', 'eine', 'von', 'den', 'dortigen', 'Milizen', 'geschaffene', 'Atmosphäre', 'der', 'Angst', 'mit', 'Tötungen', ',', 'Folterungen', 'und', 'anderen', 'Menschenrechtsverletzungen', 'und', 'am', '28', '.']	[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	Im Juni 2014 beklagte der UNHCHR in den nicht von der Regierung kontrollierten Gebieten eine von den dortigen Milizen geschaffene Atmosphäre der Angst mit Tötungen, Folterungen und anderen Menschenrechtsverletzungen und am 28.
['Entdeckt', 'wurden', 'die', 'Inseln', '1710', 'vom', 'Kosaken', 'Jakow', 'Permjakow', ',', '1712', 'erkundete', 'er', 'sie', 'gemeinsam', 'mit', 'Merkuri', 'Wagin', '.']	[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	de	Entdeckt wurden die Inseln 1710 vom Kosaken Jakow Permjakow, 1712 erkundete er sie gemeinsam mit Merkuri Wagin.
['1989', 'wurde', 'er', 'in', 'Budapest', 'Hallenweltmeister', 'über', '60', 'Meter', 'Hürden', '.']	[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0]	de	1989 wurde er in Budapest Hallenweltmeister über 60 Meter Hürden.
['Die', 'Lagarde-Liste', '(', ')', 'führt', 'die', 'Namen', 'mutmaßlicher', 'griechischer', 'Steuerflüchtlinge', 'auf', 'und', 'löste', 'in', 'Griechenland', 'mehrere', 'politische', 'Skandale', 'aus', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0]	de	Die Lagarde-Liste () führt die Namen mutmaßlicher griechischer Steuerflüchtlinge auf und löste in Griechenland mehrere politische Skandale aus.
['Dann', 'zog', 'er', 'nach', 'San', 'Francisco', ',', 'wo', 'er', '(', 'auch', 'zwei', 'Platten', 'dokumentiert', ')', 'eigene', 'Gruppen', 'leitete', 'und', 'intensiver', 'mit', 'elektronischen', 'Klangeffekten', 'experimentierte', '.']	[0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	Dann zog er nach San Francisco, wo er (auch zwei Platten dokumentiert) eigene Gruppen leitete und intensiver mit elektronischen Klangeffekten experimentierte.
['Bis', 'heute', 'werden', 'Stadtteile', 'wie', 'Kypseli', 'und', 'Exarchia', 'von', 'Appartementhäusern', 'aus', 'dem', 'Zeitraum', 'von', '1920', 'bis', '1940', 'dominiert', '.']	[0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	Bis heute werden Stadtteile wie Kypseli und Exarchia von Appartementhäusern aus dem Zeitraum von 1920 bis 1940 dominiert.
['Dezember', '2007', 'unter', 'portugiesischer', 'Ratspräsidentschaft', 'in', 'Lissabon', 'unterzeichnet', 'und', 'trat', 'am', '1', '.']	[0, 0, 0, 7, 0, 0, 5, 0, 0, 0, 0, 0, 0]	de	Dezember 2007 unter portugiesischer Ratspräsidentschaft in Lissabon unterzeichnet und trat am 1.
['Vom', 'Stil', 'her', 'basiert', 'diese', 'Version', 'sehr', 'stark', 'auf', 'den', 'originalen', 'Geschichten', 'von', 'Stan', 'Lee', 'und', 'Steve', 'Ditko', 'mit', 'einer', 'ähnlichen', 'Mischung', 'aus', 'Action', ',', 'dramatischen', 'Momenten', ',', 'Komik', 'sowie', 'High', 'School-Leben', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	Vom Stil her basiert diese Version sehr stark auf den originalen Geschichten von Stan Lee und Steve Ditko mit einer ähnlichen Mischung aus Action, dramatischen Momenten, Komik sowie High School-Leben.
['Grammy', 'Awards', 'im', 'selben', 'Monat', 'trat', 'sie', 'mit', 'einem', 'Tribut', 'für', 'den', 'kurz', 'zuvor', 'verstorbenen', 'David', 'Bowie', 'auf', '.']	[7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]	de	Grammy Awards im selben Monat trat sie mit einem Tribut für den kurz zuvor verstorbenen David Bowie auf.
"['Die', 'Leistung', 'des', 'Motors', 'wurde', 'von', 'Brabus', 'auf', '74', '""', 'kW', '(', '101', '""', 'PS', ')', 'gesteigert', '.']"	[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	"Die Leistung des Motors wurde von Brabus auf 74 ""kW (101"" PS) gesteigert."
['Die', 'Vorlage', 'für', 'die', 'Animation', 'der', 'Tanzszenen', 'stammt', 'von', 'Tänzern', 'des', 'New', 'York', 'City', 'Ballet', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 0]	de	Die Vorlage für die Animation der Tanzszenen stammt von Tänzern des New York City Ballet.
"['Gotthold', 'Ephraim', 'Lessing', 'veröffentlichte', '1759', 'in', 'seinem', '""', '17', '.']"	[1, 2, 2, 0, 0, 0, 0, 0, 0, 0]	de	"Gotthold Ephraim Lessing veröffentlichte 1759 in seinem ""17."
['Auch', '1986', '/', '87', 'stand', 'der', 'damalige', 'Jungspieler', 'stark', 'im', 'Schatten', 'von', 'Stammkräften', 'wie', 'Günter', 'Hermann', ',', 'Norbert', 'Meier', ',', 'Mirko', 'Votava', 'und', 'dem', 'ein', 'Jahr', 'älteren', 'Thomas', 'Wolter', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0]	de	Auch 1986 / 87 stand der damalige Jungspieler stark im Schatten von Stammkräften wie Günter Hermann, Norbert Meier, Mirko Votava und dem ein Jahr älteren Thomas Wolter.
['November', '1869', 'von', 'aufständischen', 'Métis', 'am', 'Betreten', 'der', 'Red-River-Kolonie', 'gehindert', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]	de	November 1869 von aufständischen Métis am Betreten der Red-River-Kolonie gehindert.
"['100', '""', 'km', 'südöstlich', 'von', 'Budapest', ',', 'ein', 'Schloss', 'und', 'Ländereien', '.']"	[0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0]	de	"100 ""km südöstlich von Budapest, ein Schloss und Ländereien."
['Von', '1949', 'bis', '1959', 'wirkte', 'er', 'als', 'ständiger', 'Gastmusiker', 'in', 'der', 'TV-Show', 'KXLA', 'Hometown', 'Jamboree', 'mit', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0]	de	Von 1949 bis 1959 wirkte er als ständiger Gastmusiker in der TV-Show KXLA Hometown Jamboree mit.
['Diesen', 'zweiten', 'Platz', 'belegte', 'er', 'auch', 'in', 'den', 'folgenden', 'drei', 'Spielzeiten', 'und', 'ließ', 'dabei', 'auch', 'Spieler', 'wie', 'Adam', 'Oates', 'regelmäßig', 'hinter', 'sich', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]	de	Diesen zweiten Platz belegte er auch in den folgenden drei Spielzeiten und ließ dabei auch Spieler wie Adam Oates regelmäßig hinter sich.
['Kurz', 'darauf', 'änderte', 'die', 'Gruppe', 'ihren', 'Namen', 'in', 'Depeche', 'Mode', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0]	de	Kurz darauf änderte die Gruppe ihren Namen in Depeche Mode.
['Zu', 'Beginn', 'seiner', 'politischen', 'Karriere', 'war', 'er', 'Berater', 'von', 'Gouverneur', 'Adlai', 'Ewing', 'Stevenson', 'junior', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]	de	Zu Beginn seiner politischen Karriere war er Berater von Gouverneur Adlai Ewing Stevenson junior.
['In', 'der', 'Saison', '1987', '/', '88', 'konnte', 'er', 'mit', 'seiner', 'Mannschaft', 'die', 'Vizemeisterschaft', 'hinter', 'Hapoel', 'Tel', 'Aviv', 'erringen', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0]	de	In der Saison 1987 / 88 konnte er mit seiner Mannschaft die Vizemeisterschaft hinter Hapoel Tel Aviv erringen.
['Einen', 'seiner', 'Siege', 'erzielte', 'er', 'gegen', 'Bektemir', 'Meliqoʻziyev', '.']	[0, 0, 0, 0, 0, 0, 1, 2, 0]	de	Einen seiner Siege erzielte er gegen Bektemir Meliqoʻziyev.
['Er', 'trat', 'damit', 'die', 'Nachfolge', 'von', 'Pedro', 'de', 'la', 'Rosa', 'an', '.']	[0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0]	de	Er trat damit die Nachfolge von Pedro de la Rosa an.
['Für', 'Anthony', 'Giddens', 'besteht', 'diese', 'Funktion', 'darin', ',', 'das', 'kollektive', 'Gedächtnis', 'einer', 'Gesellschaft', 'zu', 'organisieren', '.']	[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	Für Anthony Giddens besteht diese Funktion darin, das kollektive Gedächtnis einer Gesellschaft zu organisieren.
['Für', 'die', '2004er', '-', 'Ausgabe', 'wurden', '31', 'Videofilme', 'des', 'Fernsehsenders', 'Discovery', 'Channel', 'aus', 'den', 'Bereichen', 'Biologie', 'und', 'Naturwissenschaften', 'lizenziert', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0]	de	Für die 2004er - Ausgabe wurden 31 Videofilme des Fernsehsenders Discovery Channel aus den Bereichen Biologie und Naturwissenschaften lizenziert.
['Allerdings', 'sträubte', 'dieser', 'sich', 'gegen', 'die', 'Lehren', 'des', 'Galenos', ',', 'insbesondere', 'gegen', 'die', 'Humoralpathologie', ',', 'und', 'machte', 'sich', 'damit', 'unter', 'seinen', 'Kollegen', 'viele', 'Feinde', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	Allerdings sträubte dieser sich gegen die Lehren des Galenos, insbesondere gegen die Humoralpathologie, und machte sich damit unter seinen Kollegen viele Feinde.
['Nach', 'der', 'Befreiung', 'im', 'Zuge', 'der', 'Leningrad-Nowgoroder', 'Operation', 'wurde', 'bereits', 'zu', 'Anfang', 'des', 'Jahres', '1944', 'mit', 'dem', 'Wiederaufbau', 'der', 'Stadt', 'begonnen', '.']	[0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	Nach der Befreiung im Zuge der Leningrad-Nowgoroder Operation wurde bereits zu Anfang des Jahres 1944 mit dem Wiederaufbau der Stadt begonnen.
['Die', 'Fliesen', 'ersetzte', 'er', 'durch', 'in', 'der', 'Fayence-Manufaktur', 'von', 'Choisy-le-Roi', 'hergestellte', 'Repliken', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]	de	Die Fliesen ersetzte er durch in der Fayence-Manufaktur von Choisy-le-Roi hergestellte Repliken.
['Nicht', 'brütende', 'ausgewachsene', 'Kanadagänse', 'kehren', 'bereits', 'im', 'frühen', 'Dezember', 'zum', 'Lake', 'Ellesmere', 'zurück', ',', 'um', 'dort', 'zu', 'mausern', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0]	de	Nicht brütende ausgewachsene Kanadagänse kehren bereits im frühen Dezember zum Lake Ellesmere zurück, um dort zu mausern.
['November', 'waren', 'zum', 'ersten', 'Spiel', 'die', 'New', 'York', 'Knicks', 'zu', 'Gast', '.']	[0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0]	de	November waren zum ersten Spiel die New York Knicks zu Gast.
['Neben', 'dem', 'Einzelspielermodus', 'unterstützt', 'das', 'Spiel', 'die', 'Möglichkeit', ',', 'den', 'Nintendo', 'DS', 'mit', 'Hilfe', 'der', 'WLAN-Funktionalität', 'zu', 'verbinden', 'und', 'mehrere', 'Haustiere', 'miteinander', 'spielen', 'zu', 'lassen', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	Neben dem Einzelspielermodus unterstützt das Spiel die Möglichkeit, den Nintendo DS mit Hilfe der WLAN-Funktionalität zu verbinden und mehrere Haustiere miteinander spielen zu lassen.
['Triticale', 'erhielt', 'den', 'wissenschaftlichen', 'Namen', '„', 'Triticosecale', 'rimpaui', '“', 'von', 'Ludewig', 'Wittmack', 'im', 'Jahr', '1899', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]	de	Triticale erhielt den wissenschaftlichen Namen „Triticosecale rimpaui“ von Ludewig Wittmack im Jahr 1899.
['Nach', 'vielen', 'Jahren', 'der', 'Rehabilitation', 'und', 'Sport', 'begann', 'Küschall', 'im', 'Jahr', '1976', 'seinen', 'ersten', 'Job', 'als', 'Büroangestellter', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	Nach vielen Jahren der Rehabilitation und Sport begann Küschall im Jahr 1976 seinen ersten Job als Büroangestellter.
"['Anerkennung', 'für', 'ihre', 'schauspielerischen', 'Leistungen', 'erhielt', 'sie', 'in', 'diesen', 'Jahren', 'für', '""', 'Zeugin', 'der', 'Anklage', '""', '(', '1957', ')', 'unter', 'der', 'Regie', 'von', 'Billy', 'Wilder', 'und', 'für', '""', 'Das', 'Urteil', 'von', 'Nürnberg', '""', '(', '1961', ')', 'an', 'der', 'Seite', 'von', 'Spencer', 'Tracy', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 7, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	de	"Anerkennung für ihre schauspielerischen Leistungen erhielt sie in diesen Jahren für ""Zeugin der Anklage"" (1957) unter der Regie von Billy Wilder und für ""Das Urteil von Nürnberg"" (1961) an der Seite von Spencer Tracy."
['abzugrenzen', 'das', 'Snyder-Robinson-Syndrom', 'oder', 'die', 'Trisomie', 'Xq28', '.']	[0, 0, 7, 0, 0, 0, 0, 0]	de	abzugrenzen das Snyder-Robinson-Syndrom oder die Trisomie Xq28.
"['August', '2013', 'wurde', 'er', 'wegen', 'Steuerbetrugs', 'im', 'Fall', 'Mediaset', 'erstmals', '""', 'letztinstanzlich', '""', 'zu', 'einer', 'Haftstrafe', 'von', 'vier', 'Jahren', 'verurteilt', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	"August 2013 wurde er wegen Steuerbetrugs im Fall Mediaset erstmals ""letztinstanzlich"" zu einer Haftstrafe von vier Jahren verurteilt."
"['Er', 'verurteilte', 'Cixi', ""'s"", 'Putsch', 'zutiefst', ',', 'war', 'jedoch', 'erleichtert', ',', 'dass', 'er', 'von', 'seinen', 'diplomatischen', 'Pflichten', 'entbunden', 'war', '.']"	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	Er verurteilte Cixi 's Putsch zutiefst, war jedoch erleichtert, dass er von seinen diplomatischen Pflichten entbunden war.
['Nur', 'wenige', 'Tage', 'später', 'konnte', 'sie', 'in', 'Calgary', 'im', 'Massenstart', 'noch', 'einen', 'weiteren', 'Weltcupsieg', 'einfahren', '.']	[0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]	de	Nur wenige Tage später konnte sie in Calgary im Massenstart noch einen weiteren Weltcupsieg einfahren.
['Die', 'wirtschaftlich', 'erfolgreichste', 'Brauerei', 'ist', 'jedoch', 'die', 'Darmstädter', 'Privatbrauerei', ',', 'deren', 'Bier', 'regional', 'bezogen', 'werden', 'kann', '.']	[0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0]	de	Die wirtschaftlich erfolgreichste Brauerei ist jedoch die Darmstädter Privatbrauerei, deren Bier regional bezogen werden kann.
['Persönlichkeiten', 'wie', 'Fritz', 'Leonhardt', ',', 'Frei', 'Otto', 'oder', 'Jörg', 'Schlaich', 'gelten', 'als', 'Beispiele', 'bedeutender', 'Ingenieure', 'der', 'Stadt', '.']	[0, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]	de	Persönlichkeiten wie Fritz Leonhardt, Frei Otto oder Jörg Schlaich gelten als Beispiele bedeutender Ingenieure der Stadt.
['Sein', 'letzter', 'großer', 'Auftritt', 'sollte', 'das', 'Turnier', '1998', 'im', 'Nachbarland', 'Frankreich', 'werden', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]	de	Sein letzter großer Auftritt sollte das Turnier 1998 im Nachbarland Frankreich werden.
['Die', 'Region', 'Miami', 'galt', 'schon', 'in', 'den', '1970er', 'Jahren', 'als', 'besonders', 'attraktives', 'Reiseziel', 'für', 'Schwule', '.']	[0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	Die Region Miami galt schon in den 1970er Jahren als besonders attraktives Reiseziel für Schwule.
['In', 'Polen', 'wurde', 'der', 'Film', 'von', 'einigen', 'als', 'anti-polnisch', 'und', 'geschichtsfälschend', 'kritisiert', '.']	[0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	In Polen wurde der Film von einigen als anti-polnisch und geschichtsfälschend kritisiert.
['In', 'Deutschland', 'soll', 'er', 'am', '12', '.']	[0, 5, 0, 0, 0, 0, 0]	de	In Deutschland soll er am 12.
"['""', 'Sinfonie', 'von', 'Ludwig', 'van', 'Beethoven', '.']"	[0, 0, 0, 1, 2, 2, 0]	de	"""Sinfonie von Ludwig van Beethoven."
['Der', 'Ringer', 'Heinz-Helmut', 'Wehling', 'wurde', '1970', 'Europameister', 'und', '1977', 'Weltmeister', '.']	[0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]	de	Der Ringer Heinz-Helmut Wehling wurde 1970 Europameister und 1977 Weltmeister.
['Andererseits', 'aber', 'hätten', 'sie', 'ihre', 'Pflichten', 'gegenüber', 'der', 'deutschen', 'Bevölkerung', 'gering', 'halten', 'wollen', 'und', 'die', 'Frage', 'des', 'Fortbestands', 'daher', 'in', 'der', 'Schwebe', 'gelassen', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	Andererseits aber hätten sie ihre Pflichten gegenüber der deutschen Bevölkerung gering halten wollen und die Frage des Fortbestands daher in der Schwebe gelassen.
['Der', 'Träger', 'Hiyō', 'wurde', 'versenkt', ',', 'mindestens', 'ein', 'weiterer', 'Träger', '(', 'Zuikaku', ')', 'und', 'ein', 'Schlachtschiff', 'beschädigt', 'und', 'zwei', 'Tanker', 'so', 'schwer', ',', 'dass', 'sie', 'später', 'verlassen', 'werden', 'mussten', '.']	[0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	Der Träger Hiyō wurde versenkt, mindestens ein weiterer Träger (Zuikaku) und ein Schlachtschiff beschädigt und zwei Tanker so schwer, dass sie später verlassen werden mussten.
['Die', 'Kontroverse', 'über', 'diese', 'Bemerkung', 'trug', 'zu', 'seiner', 'Niederlage', 'bei', 'seinem', 'Kampf', 'um', 'die', 'Nachfolge', 'von', 'Harold', 'Wilson', 'als', 'Parteivorsitzenden', 'bei', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]	de	Die Kontroverse über diese Bemerkung trug zu seiner Niederlage bei seinem Kampf um die Nachfolge von Harold Wilson als Parteivorsitzenden bei.
['Sie', 'ist', 'die', 'flächengrößte', 'Provinz', 'des', 'Landes', 'und', 'hat', 'nach', 'Bangkok', 'die', 'zweitgrößte', 'Einwohnerzahl', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0]	de	Sie ist die flächengrößte Provinz des Landes und hat nach Bangkok die zweitgrößte Einwohnerzahl.
['Die', 'zweite', 'Population', 'lebt', 'etwa', '8.000', 'Kilometer', 'entfernt', 'an', 'den', 'Kerguelen', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]	de	Die zweite Population lebt etwa 8.000 Kilometer entfernt an den Kerguelen.
['Hauptdarsteller', 'ist', 'Laurence', 'Olivier', ',', 'der', 'auch', 'im', 'Bühnenstück', 'diese', 'Rolle', 'übernahm', '.']	[0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	Hauptdarsteller ist Laurence Olivier, der auch im Bühnenstück diese Rolle übernahm.
['In', 'einer', 'desaströsen', 'Rückrunde', 'blieb', 'man', 'nach', 'einem', '4:0', '-', 'Sieg', 'im', 'Derby', 'gegen', 'den', 'FC', 'St.', 'Pauli', 'in', 'den', '8', 'darauffolgenden', 'Spielen', 'sieglos', 'und', 'verpasste', 'den', 'direkten', 'Wiederaufstieg', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	de	In einer desaströsen Rückrunde blieb man nach einem 4:0 - Sieg im Derby gegen den FC St. Pauli in den 8 darauffolgenden Spielen sieglos und verpasste den direkten Wiederaufstieg.
"['Dieser', 'Ansatz', 'baut', 'auf', 'den', 'Ideen', ',', 'die', 'er', 'in', 'seinem', 'Buch', '""', 'A', 'New', 'Kind', 'of', 'Science', '""', 'beschreibt', ',', 'auf', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 0, 0, 0, 0, 0]	de	"Dieser Ansatz baut auf den Ideen, die er in seinem Buch ""A New Kind of Science"" beschreibt, auf."
